latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,days_since_last_review,room_type_Private room,room_type_Shared room,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_grouped_Bedford-Stuyvesant,neighbourhood_grouped_Bushwick,neighbourhood_grouped_Chelsea,neighbourhood_grouped_Clinton Hill,neighbourhood_grouped_Crown Heights,neighbourhood_grouped_East Harlem,neighbourhood_grouped_East Village,neighbourhood_grouped_Financial District,neighbourhood_grouped_Flatbush,neighbourhood_grouped_Greenpoint,neighbourhood_grouped_Harlem,neighbourhood_grouped_Hell's Kitchen,neighbourhood_grouped_Lower East Side,neighbourhood_grouped_Midtown,neighbourhood_grouped_Other,neighbourhood_grouped_Upper East Side,neighbourhood_grouped_Upper West Side,neighbourhood_grouped_Washington Heights,neighbourhood_grouped_West Village,neighbourhood_grouped_Williamsburg,log_price,name_bigram_private_room,name_bigram_central_park,name_bigram_east_village,name_bigram_private_bedroom,name_bigram_bedroom_apartment,name_bigram_cozy_room,name_bigram_upper_east,name_bigram_times_square,name_bigram_west_village,name_bigram_new_york,name_bigram_bedroom_apt,name_bigram_park_slope,name_bigram_upper_west,name_bigram_cozy_bedroom,name_bigram_spacious_bedroom
40.68035,-73.97162,250,7,21,1,158,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70984,-73.95775,100,5,168,1,0,351.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70093,-73.92609,105,3,118,2,9,20.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.663439094112067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.79764,-73.96177,140,3,81,1,198,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.948759890378168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82803,-73.94731,89,1,1,1,365,272.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.499809670330265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.74008,-74.00271,98,30,30,2,364,68.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59511985013459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68413,-73.92357,125,7,139,2,311,253.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82279,-73.95139,60,3,11,3,219,186.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67967,-74.00154,175,2,233,3,342,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.170483995038151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.83927,-73.94281,65,2,68,1,312,2440.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73096,-74.00319,500,4,46,2,243,51.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.2166061010848646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.71332,-73.94177,101,3,335,1,152,40.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.624972813284271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66941,-73.98109,220,30,88,1,9,248.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.3981627015177525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68373,-73.92377,125,90,162,2,137,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71459,-73.94844,80,30,29,1,222,408.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.8092,-73.94421,100,2,170,1,346,15.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68157,-73.98989,200,30,19,1,208,843.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.303304908059076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75527,-73.99291,59,2,334,2,279,22.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0943445622221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.68698,-73.96572,125,2,19,6,250,36.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836281906951478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.7288,-73.98192,140,7,12,1,164,574.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948759890378168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.66853,-73.98912,120,30,467,2,192,190.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.7254,-73.98157,350,2,7,4,298,698.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.860786223465865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.74294,-73.98009,199,5,38,1,260,1314.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.298317366548036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71942,-73.95748,325,3,324,1,107,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.786897381366708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77823,-73.97637,235,6,27,1,199,72.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4638318050256105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72555,-73.97965,225,1,115,4,299,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.420534999272286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.66831,-73.98604,99,2,354,3,20,49.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82754,-73.94919,170,2,195,1,318,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.14166355650266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66499,-73.97925,400,2,16,2,216,190.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.993961427306569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.77842,-73.97556,170,7,13,1,224,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.14166355650266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72245,-73.98527,100,4,25,1,0,2767.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.65593,-73.96053,75,2,9,1,324,276.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71923,-73.96468,90,1,9,1,245,2850.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.778,-73.94822,150,5,21,1,189,692.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.017279836814924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.85879,-73.93128,85,15,36,1,307,690.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68332,-73.9547,70,3,63,2,310,55.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81618,-73.94894,120,3,155,3,213,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68414,-73.96351,89,3,260,1,278,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.499809670330265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72392,-73.99143,185,5,73,1,209,13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225746673713202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73494,-73.9503,50,3,193,1,0,49.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71341,-73.98856,105,3,32,1,16,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76754,-73.98399,130,2,50,3,234,43.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.875197323201151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73442,-74.00303,115,29,26,1,12,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.7535901911063645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.63188,-73.93248,77,2,2,1,178,188.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.356708826689592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6873,-73.9634,76,2,426,3,275,14.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343805421853684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68296,-73.93662,125,3,227,2,163,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6863,-73.96765,135,4,84,3,365,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912654885736052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73409,-73.95348,250,29,3,1,34,708.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71561,-73.94835,199,3,10,1,280,392.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.298317366548036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6857,-73.99183,140,2,4,1,0,1170.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74028,-73.83168,140,2,1,1,1,2849.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68281,-73.93524,115,3,124,2,170,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7535901911063645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71596,-73.93938,160,3,11,1,188,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.081404364984463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71492,-73.95935,195,4,240,1,214,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.278114659230517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72354,-73.98295,195,3,30,1,248,21.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278114659230517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71165,-73.96087,80,3,200,4,262,16.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69101,-73.97312,44,8,27,5,280,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73474,-74.00101,156,4,79,1,307,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.056245805348308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.67386,-73.96641,85,15,9,1,339,2250.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71536,-73.96057,125,3,155,1,1,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6741,-73.96595,115,15,4,1,269,315.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7535901911063645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.79295,-73.93997,69,2,34,1,10,770.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.248495242049359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73226,-74.00401,225,45,134,1,312,99.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.420534999272286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71363,-73.96398,125,6,27,1,189,193.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77711,-73.9527,219,4,126,2,290,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.393627546352362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.68559,-73.98094,475,3,23,1,230,189.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.16541785423142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77456,-73.95323,99,1,234,2,164,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71088,-73.95055,69,4,202,2,53,41.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.248495242049359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74559,-73.92313,79,30,28,1,126,87.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.382026634673881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68306,-73.94659,135,2,309,2,3,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912654885736052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70207,-73.98571,250,3,14,1,189,2996.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76123,-73.9642,250,3,4,1,365,1018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66858,-73.99083,250,2,80,1,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.82704,-73.94907,80,3,2,1,0,1344.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68843,-73.96408,70,2,294,3,336,14.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6783,-74.00135,165,2,150,3,342,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.111987788356544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.64524,-74.08088,70,2,166,1,312,25.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.70641,-73.91765,50,2,47,1,37,19.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.83232,-73.93184,40,1,219,3,353,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.713572066704308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71045,-73.9677,150,2,193,1,177,1097.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72518,-73.98034,125,1,84,4,310,15.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836281906951478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.70666,-74.01374,196,3,114,1,0,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2832037287379885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69098,-73.97113,110,2,213,2,321,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.709530201312334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73756,-74.00405,170,3,86,1,246,37.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.14166355650266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.81526,-73.94791,165,3,80,3,231,43.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.111987788356544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73423,-74.0046,150,26,38,1,225,1174.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82374,-73.9373,100,2,18,1,0,203.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68863,-73.97691,65,2,206,2,0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70382,-73.89797,350,8,10,5,365,57.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.860786223465865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.80549,-73.95924,99,4,122,2,233,55.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71627,-73.9587,200,4,33,1,1,91.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.303304908059076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67994,-73.97863,150,5,52,1,18,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.67992,-73.9475,90,3,126,4,343,50.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67868,-73.97307,120,3,51,3,250,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.76834,-73.95334,75,3,199,1,326,14.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.330733340286331,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.68237,-73.9415,175,26,30,1,364,2499.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.170483995038151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74031,-73.99999,125,3,3,1,0,1452.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76307,-73.99665,275,1,41,1,299,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.62040086571715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.71882,-73.98852,299,2,109,1,207,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.703782474656201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6693,-73.98804,135,5,151,3,162,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.912654885736052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77333,-73.95199,130,14,0,2,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.875197323201151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.72319,-73.99201,83,1,285,1,7,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.430816798843313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74859,-73.99671,123,1,375,1,328,20.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.820281565605037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67252,-73.76597,55,2,52,2,365,49.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76244,-73.99271,195,5,10,1,0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.278114659230517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69546,-73.93503,80,2,11,1,0,602.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71722,-73.87856,98,30,33,5,240,1521.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.59511985013459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70234,-73.89816,140,7,6,5,365,1369.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71546,-73.87854,265,7,38,5,365,72.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.583496308781699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7195,-73.95976,249,2,358,2,164,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.521460917862246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76548,-73.98474,105,6,10,1,363,2008.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.663439094112067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.80234,-73.95603,200,30,0,1,365,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.303304908059076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6787,-73.97262,100,2,226,3,250,32.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81035,-73.94598,121,1,104,5,247,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.83075,-73.93058,45,1,138,3,323,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
